[2023-01-02 14:34:23] INFO: CheckM v1.2.2
[2023-01-02 14:34:23] INFO: checkm qa -o 5 xanthomonas.ms ncbi-genomes-2023-01-01.checkm
[2023-01-02 14:34:23] INFO: CheckM data: /home/djs217/checkm
[2023-01-02 14:34:23] INFO: [CheckM - qa] Tabulating genome statistics.
[2023-01-02 14:34:23] INFO: Calculating AAI between multi-copy marker genes.
[2023-01-02 14:34:23] INFO: Reading HMM info from file.
[2023-01-02 14:34:25] INFO: Parsing HMM hits to marker genes:
Bin Id	Marker Id	Gene Id
GCA_019192985.1_ASM1919298v1_genomic	TIGR00595	JAHTMO010000004.1_65
GCA_019192985.1_ASM1919298v1_genomic	TIGR02821	JAHTMO010000003.1_316
GCA_019192985.1_ASM1919298v1_genomic	TIGR02551	JAHTMO010000008.1_65
GCA_019192985.1_ASM1919298v1_genomic	TIGR00239	JAHTMO010000002.1_234
GCA_019192985.1_ASM1919298v1_genomic	TIGR00044	JAHTMO010000001.1_311
GCA_019192985.1_ASM1919298v1_genomic	TIGR02139	JAHTMO010000003.1_57
GCA_019192985.1_ASM1919298v1_genomic	TIGR01173	JAHTMO010000004.1_238
GCA_019192985.1_ASM1919298v1_genomic	TIGR00233	JAHTMO010000011.1_83
GCA_019192985.1_ASM1919298v1_genomic	TIGR02544	JAHTMO010000008.1_71
GCA_019192985.1_ASM1919298v1_genomic	TIGR00392	JAHTMO010000007.1_157
GCA_019192985.1_ASM1919298v1_genomic	TIGR00110	JAHTMO010000008.1_5
GCA_019192985.1_ASM1919298v1_genomic	TIGR02521	JAHTMO010000010.1_63
GCA_019192985.1_ASM1919298v1_genomic	TIGR00499	JAHTMO010000012.1_48
GCA_019192985.1_ASM1919298v1_genomic	TIGR01755	JAHTMO010000003.1_138
GCA_019192985.1_ASM1919298v1_genomic	TIGR01682	JAHTMO010000003.1_6
GCA_019192985.1_ASM1919298v1_genomic	TIGR04123	JAHTMO010000002.1_36
GCA_019192985.1_ASM1919298v1_genomic	TIGR02939	JAHTMO010000002.1_15
GCA_019192985.1_ASM1919298v1_genomic	TIGR01496	JAHTMO010000002.1_422
GCA_019192985.1_ASM1919298v1_genomic	TIGR01293	JAHTMO010000003.1_232
GCA_019192985.1_ASM1919298v1_genomic	TIGR02800	JAHTMO010000001.1_511
GCA_019192985.1_ASM1919298v1_genomic	TIGR01779	JAHTMO010000001.1_559
GCA_019192985.1_ASM1919298v1_genomic	TIGR01388	JAHTMO010000006.1_214
GCA_019192985.1_ASM1919298v1_genomic	TIGR02209	JAHTMO010000003.1_282
GCA_019192985.1_ASM1919298v1_genomic	TIGR01137	JAHTMO010000004.1_274
GCA_019192985.1_ASM1919298v1_genomic	TIGR01379	JAHTMO010000003.1_302
GCA_019192985.1_ASM1919298v1_genomic	TIGR00438	JAHTMO010000002.1_420
GCA_019192985.1_ASM1919298v1_genomic	TIGR03598	JAHTMO010000003.1_325
GCA_019192985.1_ASM1919298v1_genomic	TIGR01418	JAHTMO010000006.1_56
GCA_019192985.1_ASM1919298v1_genomic	TIGR00171	JAHTMO010000018.1_8
GCA_019192985.1_ASM1919298v1_genomic	TIGR00413	JAHTMO010000003.1_383
GCA_019192985.1_ASM1919298v1_genomic	TIGR01123	JAHTMO010000003.1_146
GCA_019192985.1_ASM1919298v1_genomic	TIGR00328	JAHTMO010000010.1_146
GCA_019192985.1_ASM1919298v1_genomic	TIGR00464	JAHTMO010000001.1_247
GCA_019192985.1_ASM1919298v1_genomic	TIGR02448	JAHTMO010000012.1_72
GCA_019192985.1_ASM1919298v1_genomic	TIGR00169	JAHTMO010000018.1_9
GCA_019192985.1_ASM1919298v1_genomic	TIGR02944	JAHTMO010000001.1_320
GCA_019192985.1_ASM1919298v1_genomic	TIGR02492	JAHTMO010000010.1_104
GCA_019192985.1_ASM1919298v1_genomic	TIGR01055	JAHTMO010000002.1_403
GCA_019192985.1_ASM1919298v1_genomic	TIGR02801	JAHTMO010000001.1_513
GCA_019192985.1_ASM1919298v1_genomic	TIGR00221	JAHTMO010000003.1_336
GCA_019192985.1_ASM1919298v1_genomic	TIGR00097	JAHTMO010000002.1_508
GCA_019192985.1_ASM1919298v1_genomic	TIGR02225	JAHTMO010000004.1_326
GCA_019192985.1_ASM1919298v1_genomic	TIGR02212	JAHTMO010000006.1_14
GCA_019192985.1_ASM1919298v1_genomic	TIGR00968	JAHTMO010000003.1_55
GCA_019192985.1_ASM1919298v1_genomic	TIGR01670	JAHTMO010000001.1_357
GCA_019192985.1_ASM1919298v1_genomic	TIGR03862	JAHTMO010000022.1_17
GCA_019192985.1_ASM1919298v1_genomic	TIGR02022	JAHTMO010000002.1_334
GCA_019192985.1_ASM1919298v1_genomic	TIGR00048	JAHTMO010000010.1_64
GCA_019192985.1_ASM1919298v1_genomic	TIGR00966	JAHTMO010000021.1_23
GCA_019192985.1_ASM1919298v1_genomic	TIGR01814	JAHTMO010000002.1_298
GCA_019192985.1_ASM1919298v1_genomic	TIGR03300	JAHTMO010000010.1_60
GCA_019192985.1_ASM1919298v1_genomic	TIGR00531	JAHTMO010000003.1_535
GCA_019192985.1_ASM1919298v1_genomic	TIGR01455	JAHTMO010000001.1_113
GCA_019192985.1_ASM1919298v1_genomic	TIGR00974	JAHTMO010000002.1_272
GCA_019192985.1_ASM1919298v1_genomic	TIGR00577	JAHTMO010000009.1_146
GCA_019192985.1_ASM1919298v1_genomic	TIGR02970	JAHTMO010000006.1_20
GCA_019192985.1_ASM1919298v1_genomic	TIGR02181	JAHTMO010000003.1_31
GCA_019192985.1_ASM1919298v1_genomic	TIGR00329	JAHTMO010000004.1_19
GCA_019192985.1_ASM1919298v1_genomic	TIGR01401	JAHTMO010000008.1_76
GCA_019192985.1_ASM1919298v1_genomic	TIGR00034	JAHTMO010000003.1_525
GCA_019192985.1_ASM1919298v1_genomic	TIGR00234	JAHTMO010000011.1_166
GCA_019192985.1_ASM1919298v1_genomic	TIGR02140	JAHTMO010000003.1_56
GCA_019192985.1_ASM1919298v1_genomic	TIGR00573	JAHTMO010000003.1_15
GCA_019192985.1_ASM1919298v1_genomic	TIGR01844	JAHTMO010000018.1_2
GCA_019192985.1_ASM1919298v1_genomic	TIGR00050	JAHTMO010000006.1_184
GCA_019192985.1_ASM1919298v1_genomic	TIGR01830	JAHTMO010000007.1_19
GCA_019192985.1_ASM1919298v1_genomic	TIGR01313	JAHTMO010000009.1_61
GCA_019192985.1_ASM1919298v1_genomic	TIGR01978	JAHTMO010000001.1_322
GCA_019192985.1_ASM1919298v1_genomic	TIGR00759	JAHTMO010000003.1_487
GCA_019192985.1_ASM1919298v1_genomic	TIGR03804	JAHTMO010000002.1_136
GCA_019192985.1_ASM1919298v1_genomic	TIGR02393	JAHTMO010000004.1_95
GCA_019192985.1_ASM1919298v1_genomic	TIGR02178	JAHTMO010000012.1_69
GCA_019192985.1_ASM1919298v1_genomic	TIGR02499	JAHTMO010000008.1_73
GCA_019192985.1_ASM1919298v1_genomic	TIGR00387	JAHTMO010000003.1_292
GCA_019192985.1_ASM1919298v1_genomic	TIGR01161	JAHTMO010000001.1_78
GCA_019192985.1_ASM1919298v1_genomic	TIGR02333	JAHTMO010000007.1_31
GCA_019192985.1_ASM1919298v1_genomic	TIGR01087	JAHTMO010000001.1_295
GCA_019192985.1_ASM1919298v1_genomic	TIGR02550	JAHTMO010000010.1_105
GCA_019192985.1_ASM1919298v1_genomic	TIGR02071	JAHTMO010000001.1_481
GCA_019192985.1_ASM1919298v1_genomic	TIGR00670	JAHTMO010000001.1_303
GCA_019192985.1_ASM1919298v1_genomic	TIGR00508	JAHTMO010000001.1_444
GCA_019192985.1_ASM1919298v1_genomic	TIGR00122	JAHTMO010000011.1_71
GCA_019192985.1_ASM1919298v1_genomic	TIGR01263	JAHTMO010000008.1_121
GCA_019192985.1_ASM1919298v1_genomic	TIGR01617	JAHTMO010000002.1_133
GCA_019192985.1_ASM1919298v1_genomic	TIGR01488	JAHTMO010000002.1_84
GCA_019192985.1_ASM1919298v1_genomic	TIGR01196	JAHTMO010000006.1_27
GCA_019192985.1_ASM1919298v1_genomic	TIGR01667	JAHTMO010000008.1_173
GCA_019192985.1_ASM1919298v1_genomic	TIGR02516	JAHTMO010000008.1_77
GCA_019192985.1_ASM1919298v1_genomic	TIGR02075	JAHTMO010000002.1_120
GCA_019192985.1_ASM1919298v1_genomic	TIGR03703	JAHTMO010000009.1_129
GCA_019192985.1_ASM1919298v1_genomic	TIGR01666	JAHTMO010000008.1_173
GCA_019192985.1_ASM1919298v1_genomic	TIGR01855	JAHTMO010000012.1_86
GCA_019192985.1_ASM1919298v1_genomic	TIGR02108	JAHTMO010000001.1_485
GCA_019192985.1_ASM1919298v1_genomic	TIGR02041	JAHTMO010000014.1_108
GCA_019192985.1_ASM1919298v1_genomic	TIGR02546	JAHTMO010000008.1_74
GCA_019192985.1_ASM1919298v1_genomic	TIGR00971	JAHTMO010000003.1_58
GCA_019192985.1_ASM1919298v1_genomic	TIGR00768	JAHTMO010000027.1_14
GCA_019192985.1_ASM1919298v1_genomic	TIGR02142	JAHTMO010000014.1_80
GCA_019192985.1_ASM1919298v1_genomic	TIGR01262	JAHTMO010000004.1_269
GCA_019192985.1_ASM1919298v1_genomic	TIGR01510	JAHTMO010000021.1_6
GCA_019192985.1_ASM1919298v1_genomic	TIGR01973	JAHTMO010000001.1_97
GCA_019192985.1_ASM1919298v1_genomic	TIGR00393	JAHTMO010000001.1_356
GCA_019192985.1_ASM1919298v1_genomic	TIGR04120	JAHTMO010000002.1_38
GCA_019192985.1_ASM1919298v1_genomic	TIGR04121	JAHTMO010000002.1_37
GCA_019192985.1_ASM1919298v1_genomic	TIGR01133	JAHTMO010000003.1_276
GCA_019192985.1_ASM1919298v1_genomic	TIGR03707	JAHTMO010000003.1_133
GCA_019192985.1_ASM1919298v1_genomic	TIGR03302	JAHTMO010000001.1_579
GCA_019192985.1_ASM1919298v1_genomic	TIGR00760	JAHTMO010000012.1_78
GCA_019192985.1_ASM1919298v1_genomic	TIGR00185	JAHTMO010000005.1_181
GCA_019192985.1_ASM1919298v1_genomic	TIGR00068	JAHTMO010000004.1_251
GCA_019192985.1_ASM1919298v1_genomic	TIGR00611	JAHTMO010000013.1_20
GCA_019192985.1_ASM1919298v1_genomic	TIGR01331	JAHTMO010000001.1_442
GCA_019192985.1_ASM1919298v1_genomic	TIGR04122	JAHTMO010000002.1_40
GCA_019192985.1_ASM1919298v1_genomic	TIGR00589	JAHTMO010000001.1_226
GCA_019192985.1_ASM1919298v1_genomic	TIGR03562	JAHTMO010000001.1_302
GCA_019192985.1_ASM1919298v1_genomic	TIGR01135	JAHTMO010000004.1_246
GCA_019192985.1_ASM1919298v1_genomic	TIGR01074	JAHTMO010000009.1_141
GCA_019192985.1_ASM1919298v1_genomic	TIGR01312	JAHTMO010000002.1_531
GCA_019192985.1_ASM1919298v1_genomic	TIGR01081	JAHTMO010000014.1_10
GCA_019192985.1_ASM1919298v1_genomic	TIGR01980	JAHTMO010000001.1_321
GCA_019192985.1_ASM1919298v1_genomic	TIGR01461	JAHTMO010000001.1_134
GCA_019192985.1_ASM1919298v1_genomic	TIGR00186	JAHTMO010000002.1_266
GCA_019192985.1_ASM1919298v1_genomic	TIGR03170	JAHTMO010000010.1_93
GCA_019192985.1_ASM1919298v1_genomic	TIGR01749	JAHTMO010000004.1_259
GCA_019192985.1_ASM1919298v1_genomic	TIGR00510	JAHTMO010000003.1_378
GCA_019192985.1_ASM1919298v1_genomic	TIGR02072	JAHTMO010000008.1_43
GCA_019192985.1_ASM1919298v1_genomic	TIGR02968	JAHTMO010000006.1_19
GCA_019192985.1_ASM1919298v1_genomic	TIGR00539	JAHTMO010000014.1_42
GCA_019192985.1_ASM1919298v1_genomic	TIGR01142	JAHTMO010000007.1_137
GCA_019192985.1_ASM1919298v1_genomic	TIGR00263	JAHTMO010000001.1_117
GCA_019192985.1_ASM1919298v1_genomic	TIGR00674	JAHTMO010000002.1_515
GCA_019192985.1_ASM1919298v1_genomic	TIGR03838	JAHTMO010000006.1_200
GCA_019192985.1_ASM1919298v1_genomic	TIGR00831	JAHTMO010000004.1_178
GCA_019192985.1_ASM1919298v1_genomic	TIGR01981	JAHTMO010000001.1_323
GCA_019192985.1_ASM1919298v1_genomic	TIGR01181	JAHTMO010000004.1_290
GCA_019192985.1_ASM1919298v1_genomic	TIGR01250	JAHTMO010000001.1_377
GCA_019192985.1_ASM1919298v1_genomic	TIGR00201	JAHTMO010000008.1_49
GCA_019192985.1_ASM1919298v1_genomic	TIGR00692	JAHTMO010000003.1_53
GCA_019192985.1_ASM1919298v1_genomic	TIGR01364	JAHTMO010000002.1_342
GCA_019192985.1_ASM1919298v1_genomic	TIGR03036	JAHTMO010000008.1_117
GCA_019192985.1_ASM1919298v1_genomic	TIGR01474	JAHTMO010000008.1_50
GCA_019192985.1_ASM1919298v1_genomic	TIGR01490	JAHTMO010000002.1_84
GCA_019192985.1_ASM1919298v1_genomic	TIGR00417	JAHTMO010000011.1_137
GCA_019192985.1_ASM1919298v1_genomic	TIGR01347	JAHTMO010000002.1_233
GCA_019192985.1_ASM1919298v1_genomic	TIGR01394	JAHTMO010000003.1_70
GCA_019192985.1_ASM1919298v1_genomic	TIGR00965	JAHTMO010000002.1_132
GCA_019192985.1_ASM1919298v1_genomic	TIGR02795	JAHTMO010000001.1_509
GCA_019192985.1_ASM1919298v1_genomic	TIGR00020	JAHTMO010000012.1_49
GCA_019192985.1_ASM1919298v1_genomic	TIGR01722	JAHTMO010000002.1_8
GCA_019192985.1_ASM1919298v1_genomic	TIGR02074	JAHTMO010000014.1_56
GCA_019192985.1_ASM1919298v1_genomic	TIGR02274	JAHTMO010000001.1_140
GCA_019192985.1_ASM1919298v1_genomic	TIGR02088	JAHTMO010000003.1_29
GCA_019192985.1_ASM1919298v1_genomic	TIGR00564	JAHTMO010000008.1_143
GCA_019192985.1_ASM1919298v1_genomic	TIGR00503	JAHTMO010000001.1_421
GCA_019192985.1_ASM1919298v1_genomic	TIGR01318	JAHTMO010000005.1_17
GCA_019192985.1_ASM1919298v1_genomic	TIGR00730	JAHTMO010000002.1_231
GCA_019192985.1_ASM1919298v1_genomic	TIGR02211	JAHTMO010000006.1_13
GCA_019192985.1_ASM1919298v1_genomic	TIGR01966	JAHTMO010000014.1_45
GCA_019192985.1_ASM1919298v1_genomic	TIGR02392	JAHTMO010000004.1_59
GCA_019192985.1_ASM1919298v1_genomic	TIGR00838	JAHTMO010000006.1_151
GCA_019192985.1_ASM1919298v1_genomic	TIGR00175	JAHTMO010000003.1_29
GCA_019192985.1_ASM1919298v1_genomic	TIGR00118	JAHTMO010000018.1_13
GCA_019192985.1_ASM1919298v1_genomic	TIGR02639	JAHTMO010000010.1_80
GCA_019192985.1_ASM1919298v1_genomic	TIGR02673	JAHTMO010000004.1_55
GCA_019192985.1_ASM1919298v1_genomic	TIGR02457	JAHTMO010000005.1_109
GCA_019192985.1_ASM1919298v1_genomic	TIGR03594	JAHTMO010000010.1_59
GCA_019192985.1_ASM1919298v1_genomic	TIGR01800	JAHTMO010000007.1_30
GCA_019192985.1_ASM1919298v1_genomic	TIGR01083	JAHTMO010000002.1_280
GCA_019192985.1_ASM1919298v1_genomic	TIGR01854	JAHTMO010000003.1_39
GCA_019192985.1_ASM1919298v1_genomic	TIGR00687	JAHTMO010000002.1_222
GCA_019192985.1_ASM1919298v1_genomic	TIGR01404	JAHTMO010000008.1_68
GCA_019192985.1_ASM1919298v1_genomic	TIGR03719	JAHTMO010000003.1_314
GCA_019192985.1_ASM1919298v1_genomic	TIGR01143	JAHTMO010000003.1_279
GCA_019192985.1_ASM1919298v1_genomic	TIGR00717	JAHTMO010000006.1_104
GCA_019192985.1_ASM1919298v1_genomic	TIGR02350	JAHTMO010000002.1_220
GCA_019192985.1_ASM1919298v1_genomic	TIGR00517	JAHTMO010000007.1_20
GCA_019192985.1_ASM1919298v1_genomic	TIGR00007	JAHTMO010000012.1_85
GCA_019192985.1_ASM1919298v1_genomic	TIGR00713	JAHTMO010000014.1_25
GCA_019192985.1_ASM1919298v1_genomic	TIGR02203	JAHTMO010000006.1_8
GCA_019192985.1_ASM1919298v1_genomic	TIGR01088	JAHTMO010000003.1_534
GCA_019192985.1_ASM1919298v1_genomic	TIGR03328	JAHTMO010000012.1_78
GCA_019192985.1_ASM1919298v1_genomic	TIGR00249	JAHTMO010000005.1_143
GCA_019192985.1_ASM1919298v1_genomic	TIGR01979	JAHTMO010000001.1_324
GCA_019192985.1_ASM1919298v1_genomic	TIGR01348	JAHTMO010000004.1_222
GCA_019192985.1_ASM1919298v1_genomic	TIGR01048	JAHTMO010000001.1_298
GCA_019192985.1_ASM1919298v1_genomic	TIGR01356	JAHTMO010000002.1_344
GCA_019192985.1_ASM1919298v1_genomic	TIGR01750	JAHTMO010000002.1_111
GCA_019192985.1_ASM1919298v1_genomic	TIGR00528	JAHTMO010000001.1_438
GCA_019192985.1_ASM1919298v1_genomic	TIGR01136	JAHTMO010000014.1_99
GCA_019192985.1_ASM1919298v1_genomic	TIGR02802	JAHTMO010000001.1_510
GCA_019192985.1_ASM1919298v1_genomic	TIGR00544	JAHTMO010000003.1_211
GCA_019192985.1_ASM1919298v1_genomic	TIGR03558	JAHTMO010000002.1_395
GCA_019192985.1_ASM1919298v1_genomic	TIGR01968	JAHTMO010000007.1_125
GCA_019192985.1_ASM1919298v1_genomic	TIGR01084	JAHTMO010000017.1_13
GCA_019192985.1_ASM1919298v1_genomic	TIGR00238	JAHTMO010000006.1_181
GCA_019192985.1_ASM1919298v1_genomic	TIGR02479	JAHTMO010000010.1_150
GCA_019192985.1_ASM1919298v1_genomic	TIGR03723	JAHTMO010000004.1_19
GCA_019192985.1_ASM1919298v1_genomic	TIGR00096	JAHTMO010000003.1_288
GCA_019192985.1_ASM1919298v1_genomic	TIGR02034	JAHTMO010000014.1_111
GCA_019192985.1_ASM1919298v1_genomic	TIGR02204	JAHTMO010000002.1_229
GCA_019192985.1_ASM1919298v1_genomic	TIGR00576	JAHTMO010000011.1_150
GCA_019192985.1_ASM1919298v1_genomic	TIGR01059	JAHTMO010000013.1_19
GCA_019192985.1_ASM1919298v1_genomic	TIGR03725	JAHTMO010000001.1_478
GCA_019192985.1_ASM1919298v1_genomic	TIGR01246	JAHTMO010000002.1_134
GCA_019192985.1_ASM1919298v1_genomic	TIGR00628	JAHTMO010000004.1_58
GCA_019192985.1_ASM1919298v1_genomic	TIGR01085	JAHTMO010000003.1_280
GCA_019192985.1_ASM1919298v1_genomic	TIGR02018	JAHTMO010000002.1_335
GCA_019192985.1_ASM1919298v1_genomic	TIGR02891	JAHTMO010000004.1_4
GCA_019192985.1_ASM1919298v1_genomic	TIGR00556	JAHTMO010000009.1_32
GCA_019192985.1_ASM1919298v1_genomic	TIGR00998	JAHTMO010000002.1_145
GCA_019192985.1_ASM1919298v1_genomic	TIGR00784	JAHTMO010000004.1_387
GCA_019192985.1_ASM1919298v1_genomic	TIGR01203	JAHTMO010000002.1_32
GCA_019192985.1_ASM1919298v1_genomic	TIGR00063	JAHTMO010000013.1_107
GCA_019192985.1_ASM1919298v1_genomic	TIGR01656	JAHTMO010000012.1_87
GCA_019192985.1_ASM1919298v1_genomic	TIGR01027	JAHTMO010000006.1_149
GCA_019192985.1_ASM1919298v1_genomic	TIGR01091	JAHTMO010000021.1_12
GCA_019192985.1_ASM1919298v1_genomic	TIGR01574	JAHTMO010000006.1_242
GCA_019192985.1_ASM1919298v1_genomic	TIGR03859	JAHTMO010000001.1_487
GCA_019192985.1_ASM1919298v1_genomic	TIGR01134	JAHTMO010000003.1_44
GCA_019192985.1_ASM1919298v1_genomic	TIGR01125	JAHTMO010000001.1_135
GCA_019192985.1_ASM1919298v1_genomic	TIGR00634	JAHTMO010000002.1_217
GCA_019192985.1_ASM1919298v1_genomic	TIGR01983	JAHTMO010000006.1_177
GCA_019192985.1_ASM1919298v1_genomic	TIGR02402	JAHTMO010000008.1_94
GCA_019192985.1_ASM1919298v1_genomic	TIGR00668	JAHTMO010000003.1_206
GCA_019192985.1_ASM1919298v1_genomic	TIGR02456	JAHTMO010000005.1_109
GCA_019192985.1_ASM1919298v1_genomic	TIGR01039	JAHTMO010000004.1_234
GCA_019192985.1_ASM1919298v1_genomic	TIGR00174	JAHTMO010000002.1_423
GCA_019192985.1_ASM1919298v1_genomic	TIGR00227	JAHTMO010000003.1_308
GCA_019192985.1_ASM1919298v1_genomic	TIGR03002	JAHTMO010000001.1_359
GCA_019192985.1_ASM1919298v1_genomic	TIGR00326	JAHTMO010000003.1_308
GCA_019192985.1_ASM1919298v1_genomic	TIGR00121	JAHTMO010000011.1_71
GCA_019192985.1_ASM1919298v1_genomic	TIGR01189	JAHTMO010000006.1_129
GCA_019192985.1_ASM1919298v1_genomic	TIGR01406	JAHTMO010000003.1_15
GCA_019192985.1_ASM1919298v1_genomic	TIGR03818	JAHTMO010000004.1_186
GCA_019192985.1_ASM1919298v1_genomic	TIGR01400	JAHTMO010000010.1_142
GCA_019192985.1_ASM1919298v1_genomic	TIGR01738	JAHTMO010000008.1_45
GCA_019192985.1_ASM1919298v1_genomic	TIGR02449	JAHTMO010000014.1_35
GCA_019192985.1_ASM1919298v1_genomic	TIGR01258	JAHTMO010000001.1_270
GCA_019192985.1_ASM1919298v1_genomic	TIGR00462	JAHTMO010000002.1_324
GCA_019192985.1_ASM1919298v1_genomic	TIGR01139	JAHTMO010000014.1_99
GCA_019192985.1_ASM1919298v1_genomic	TIGR02070	JAHTMO010000001.1_426
GCA_019192985.1_ASM1919298v1_genomic	TIGR01951	JAHTMO010000003.1_303
GCA_019192985.1_ASM1919298v1_genomic	TIGR00154	JAHTMO010000003.1_126
GCA_019192985.1_ASM1919298v1_genomic	TIGR02152	JAHTMO010000003.1_235
GCA_019192985.1_ASM1919298v1_genomic	TIGR01942	JAHTMO010000002.1_538
GCA_019192985.1_ASM1919298v1_genomic	TIGR00741	JAHTMO010000001.1_362
GCA_019192985.1_ASM1919298v1_genomic	TIGR01403	JAHTMO010000008.1_63
GCA_019192985.1_ASM1919298v1_genomic	TIGR00064	JAHTMO010000017.1_14
GCA_019192985.1_ASM1919298v1_genomic	TIGR00416	JAHTMO010000007.1_165
GCA_019192985.1_ASM1919298v1_genomic	TIGR01691	JAHTMO010000012.1_80
GCA_019192985.1_ASM1919298v1_genomic	TIGR01701	JAHTMO010000006.1_269
GCA_019192985.1_ASM1919298v1_genomic	TIGR00422	JAHTMO010000004.1_317
GCA_019192985.1_ASM1919298v1_genomic	TIGR01090	JAHTMO010000006.1_191
GCA_019192985.1_ASM1919298v1_genomic	TIGR01693	JAHTMO010000002.1_131
GCA_019192985.1_ASM1919298v1_genomic	TIGR00336	JAHTMO010000011.1_160
GCA_019192985.1_ASM1919298v1_genomic	TIGR02400	JAHTMO010000001.1_572
GCA_019192985.1_ASM1919298v1_genomic	TIGR01411	JAHTMO010000009.1_82
GCA_019192985.1_ASM1919298v1_genomic	TIGR00418	JAHTMO010000001.1_29
GCA_019192985.1_ASM1919298v1_genomic	TIGR01207	JAHTMO010000004.1_291
GCA_019192985.1_ASM1919298v1_genomic	TIGR01770	JAHTMO010000001.1_90
GCA_019192985.1_ASM1919298v1_genomic	TIGR00128	JAHTMO010000007.1_18
GCA_019192985.1_ASM1919298v1_genomic	TIGR03916	JAHTMO010000004.1_175
GCA_019192985.1_ASM1919298v1_genomic	TIGR02490	JAHTMO010000010.1_99
GCA_019192985.1_ASM1919298v1_genomic	TIGR00004	JAHTMO010000014.1_50
GCA_019192985.1_ASM1919298v1_genomic	TIGR01062	JAHTMO010000002.1_141
GCA_019192985.1_ASM1919298v1_genomic	TIGR01798	JAHTMO010000014.1_54
GCA_019192985.1_ASM1919298v1_genomic	TIGR01129	JAHTMO010000021.1_22
GCA_019192985.1_ASM1919298v1_genomic	TIGR00737	JAHTMO010000003.1_237
GCA_019192985.1_ASM1919298v1_genomic	TIGR00409	JAHTMO010000004.1_308
GCA_019192985.1_ASM1919298v1_genomic	TIGR01410	JAHTMO010000009.1_81
GCA_019192985.1_ASM1919298v1_genomic	TIGR02282	JAHTMO010000003.1_384
GCA_019192985.1_ASM1919298v1_genomic	TIGR01079	JAHTMO010000003.1_93
GCA_019192985.1_ASM1919298v1_genomic	TIGR02401	JAHTMO010000008.1_96
GCA_019192985.1_ASM1919298v1_genomic	TIGR00639	JAHTMO010000001.1_349
GCA_019192985.1_ASM1919298v1_genomic	TIGR01575	JAHTMO010000004.1_312
GCA_019192985.1_ASM1919298v1_genomic	TIGR01806	JAHTMO010000004.1_236
GCA_019192985.1_ASM1919298v1_genomic	TIGR00407	JAHTMO010000006.1_148
GCA_019192985.1_ASM1919298v1_genomic	TIGR00614	JAHTMO010000001.1_495
GCA_019192985.1_ASM1919298v1_genomic	TIGR02842	JAHTMO010000007.1_162
